reviewID, businessID, reviewerID, date, reviewContent, rating, usefulCount, coolCount, funnyCount
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
joWKS2w4eHH_-e-mmfY18g,lowcountry-south-loop-chicago,Noor Z.,2/15/2018,5.0 star rating,1,1,0
h5fIvwyDcaU4OtytjmVUPQ,lowcountry-south-loop-chicago,Kim K.,2/16/2018,5.0 star rating,0,0,0
1mIKq2kbPqtOKaHWmJAewQ,lowcountry-south-loop-chicago,Laila L.,2/16/2018,5.0 star rating,2,3,2
JafWDjbHxm5LgpeqrVesRQ,lowcountry-south-loop-chicago,Janet E.,2/17/2018,5.0 star rating,4,1,0
1LAeQkEkHgXwK5PiSwGnrw,lowcountry-south-loop-chicago,Nia M.,2/17/2018,5.0 star rating,0,0,0
9YpXf7_IHYRgo7QGoJvHOg,lowcountry-south-loop-chicago,Catherine W.,2/18/2018,4.0 star rating,1,0,0
eVb1y8E1jJFJssTouuYxAg,lowcountry-south-loop-chicago,Nancy K.,2/19/2018,3.0 star rating,1,0,0
UR2VetQG3XCJufMTq3C9hg,lowcountry-south-loop-chicago,Nikki R.,2/21/2018,2.0 star rating,1,0,0
c5xjz1wvpON4dHA3CziS2g,lowcountry-south-loop-chicago,Melody W.,2/25/2018,5.0 star rating,0,0,0
zzmm0_6CGXFT4lfZUV_u1g,lowcountry-south-loop-chicago,Sarah M.,3/1/2018,3.0 star rating,2,0,0
DIGuz-HWVs11DZksxsOiXw,lowcountry-south-loop-chicago,Ben S.,3/1/2018,5.0 star rating,1,0,0
c5QLlfFJb6U2YiXsPCywvw,lowcountry-south-loop-chicago,Dee B.,3/3/2018,5.0 star rating,0,0,0
FUANovtxLF_dESaxm1Siew,lowcountry-south-loop-chicago,Shanean R.,3/4/2018,4.0 star rating,1,0,0
h3iUAkVryJedskiBXIeRhw,lowcountry-south-loop-chicago,Niecey C.,3/6/2018,5.0 star rating,0,0,0
mXfkghHyEhqjhhUKevev8A,lowcountry-south-loop-chicago,Troy H.,3/7/2018,3.0 star rating,2,0,0
TIXglI7ukP0AGJrw8lZvpQ,lowcountry-south-loop-chicago,L L.,2/9/2018,5.0 star rating,2,0,0
